Date,Close
2011-07-21,60.12
2011-07-20,58.87
2011-07-19,58.18
2011-07-18,57.32
2011-07-15,58.18
2011-07-14,57.98
2011-07-13,58.49
2011-07-12,57.63
2011-07-11,58.02
2011-07-08,59.83
2011-07-07,60.58
2011-07-06,60.06
2011-07-05,60.44
2011-07-01,60.80
2011-06-30,60.14
2011-06-29,59.28
2011-06-28,58.26
2011-06-27,57.57
2011-06-24,57.10
2011-06-23,57.65
2011-06-22,58.15
2011-06-21,59.86
2011-06-20,58.59
2011-06-17,58.66
2011-06-16,58.09
2011-06-15,58.29
2011-06-14,60.27
2011-06-13,59.22
2011-06-10,59.13
2011-06-09,60.53
2011-06-08,59.91
2011-06-07,60.69
2011-06-06,60.14
2011-06-03,60.93
2011-06-02,60.90
2011-06-01,60.59
2011-05-31,62.06
2011-05-27,60.80
2011-05-26,60.36
2011-05-25,59.80
2011-05-24,59.42
2011-05-23,59.08
2011-05-20,60.48
2011-05-19,61.35
2011-05-18,61.00
2011-05-17,60.63
2011-05-16,60.50
2011-05-13,60.61
2011-05-12,61.57
2011-05-11,61.37
2011-05-10,62.63
2011-05-09,62.04
2011-05-06,61.60
2011-05-05,61.57
2011-05-04,62.81
2011-05-03,63.35
2011-05-02,63.87
2011-04-29,63.46
2011-04-28,63.76
2011-04-27,63.33
2011-04-26,62.55
2011-04-25,62.07
2011-04-21,62.07
2011-04-20,61.67
2011-04-19,60.14
2011-04-18,59.70
2011-04-15,60.95
2011-04-14,61.04
2011-04-13,60.77
2011-04-12,60.59
2011-04-11,61.16
2011-04-08,61.28
2011-04-07,60.78
2011-04-06,61.08
2011-04-05,60.58
2011-04-04,60.73
2011-04-01,60.65
2011-03-31,60.08
2011-03-30,60.37
2011-03-29,59.66
2011-03-28,59.35
2011-03-25,59.38
2011-03-24,60.04
2011-03-23,59.25
2011-03-22,59.18
2011-03-21,59.35
2011-03-18,57.92
2011-03-17,57.13
2011-03-16,55.29
2011-03-15,57.06
2011-03-14,58.28
2011-03-11,59.34
2011-03-10,59.34
2011-03-09,60.85
2011-03-08,60.83
2011-03-07,60.64
2011-03-04,61.23
2011-03-03,61.79
2011-03-02,61.01
2011-03-01,60.69
2011-02-28,61.55
2011-02-25,61.00
2011-02-24,60.28
2011-02-23,60.23
2011-02-22,60.15
2011-02-18,61.92
2011-02-17,61.71
2011-02-16,61.50
2011-02-15,60.77
2011-02-14,60.95
2011-02-11,60.83
2011-02-10,60.80
2011-02-09,61.20
2011-02-08,61.38
2011-02-07,60.98
2011-02-04,60.79
2011-02-03,60.81
2011-02-02,60.80
2011-02-01,60.85
2011-01-31,59.44
2011-01-28,58.93
2011-01-27,60.27
2011-01-26,60.13
2011-01-25,59.75
2011-01-24,59.87
2011-01-21,59.24
2011-01-20,58.92
