cdate,cp,pctlead,dow,dom,moy,eem4,eem5,eem6,eem7,efa4,efa5,efa6,efa7,ewj4,ewj5,ewj6,ewj7,fxi4,fxi5,fxi6,fxi7,gld4,gld5,gld6,gld7,iwm4,iwm5,iwm6,iwm7,mdy4,mdy5,mdy6,mdy7,tlt4,tlt5,tlt6,tlt7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
2006-03-10,1281.42,0.211,5,10,03,2.104,1.068,-1.917,-2.322,1.521,1.406,0.512,0.545,1.183,2.242,1.786,-0.87,0.574,0.243,-3.841,-3.444,-0.756,-0.259,-2.535,-3.995,1.545,0.654,-0.454,-0.358,0.936,0.136,-0.73,-0.954,-0.372,-0.339,-0.305,-3.361,0.441,-0.888,-1.334,-0.32,0.722,0.231,0.247,0.059
2006-03-09,1272.23,0.722,4,09,03,-1.014,-0.43,-5.408,-6.825,-0.113,0.227,-1.372,-1.873,1.046,1.731,-0.074,-3.36,-0.329,-1.665,-5.247,-5.35,0.5,-1.292,-3.625,-1.775,-0.877,-0.531,-2.731,-3.168,-0.793,-0.437,-2.404,-2.835,0.034,0.0,-0.806,-2.519,-1.323,-1.554,-3.378,-1.669,-0.488,-0.286,-1.165,-1.691
2006-03-08,1278.47,-0.488,3,08,03,0.591,-2.953,-6.031,-5.011,0.34,-0.881,-1.668,-1.418,0.677,-0.446,-2.478,-3.184,-1.34,-4.074,-4.611,-5.308,-1.783,-2.281,-4.882,-3.001,0.349,-1.101,-2.364,-2.045,0.359,-0.864,-2.359,-2.195,-0.034,0.034,-1.413,-2.713,-0.234,-0.45,-1.873,-1.175,0.203,0.016,-0.828,-0.85
2006-03-07,1275.88,0.203,2,07,03,-3.523,-5.0,-6.507,-5.386,-1.217,-1.595,-2.188,-1.422,-1.116,-1.774,-4.594,-1.991,-2.771,-3.643,-3.077,-4.216,-0.507,-2.363,-2.05,0.567,-1.445,-2.213,-3.112,-1.608,-1.219,-1.976,-2.951,-1.996,0.068,-0.806,-2.067,-2.829,-0.217,-1.853,-0.812,0.033,-0.186,-0.882,-1.19,-0.925
2006-03-06,1278.26,-0.186,1,06,03,-1.531,-3.171,-0.413,-1.961,-0.383,-0.794,0.032,0.048,-0.665,-2.041,-2.609,0.149,-0.897,-0.559,0.413,-2.108,-1.866,-2.661,-1.498,-0.199,-0.778,-1.277,0.096,-0.233,-0.766,-1.507,-0.226,-0.822,-0.873,-1.447,-3.065,-3.139,-1.64,-1.43,1.027,-0.465,-0.697,-0.844,-0.187,-1.115
2006-03-03,1287.23,-0.697,5,03,03,-1.666,-1.587,-1.498,0.102,-0.413,-0.603,-0.508,1.195,-1.385,-2.872,-3.288,1.5,0.341,0.588,-0.109,0.878,-0.811,0.321,1.92,2.104,-0.503,-0.92,-0.449,1.23,-0.747,-0.995,-0.441,0.523,-0.579,-1.271,-1.727,-1.619,0.214,1.061,1.769,0.362,-0.148,-0.311,-0.532,0.327
2006-03-02,1289.14,-0.148,4,02,03,0.08,2.848,1.085,0.901,-0.19,0.833,0.255,1.631,-1.508,-0.58,-0.724,3.158,0.246,0.978,-0.731,2.317,1.141,1.195,1.977,3.239,-0.419,1.392,0.327,1.294,-0.251,1.301,0.168,1.351,-0.696,-1.642,-1.318,-1.209,0.845,2.493,0.712,0.495,-0.163,0.662,-0.022,0.148
2006-03-01,1291.24,-0.163,3,01,03,2.766,0.09,1.199,0.688,1.025,0.095,0.783,1.53,0.942,-0.429,2.729,2.502,0.73,-0.693,-1.176,1.938,0.054,1.594,2.672,2.898,1.819,0.476,1.553,1.511,1.555,0.56,0.984,1.283,-0.952,-0.462,-0.779,0.277,1.634,0.701,0.852,0.149,0.826,-0.223,0.268,0.144
2006-02-28,1280.66,0.826,2,28,02,-2.603,-1.714,-1.554,0.519,-0.921,-0.573,0.016,1.463,-1.358,-0.145,2.832,2.679,-1.412,-1.693,-2.511,1.326,1.539,0.773,1.319,4.297,-1.319,-1.05,-0.33,0.582,-0.98,-1.118,-0.597,0.59,0.495,0.329,-0.077,1.264,-0.918,-1.738,-1.477,-0.653,-1.04,-0.68,-0.929,0.052
2006-02-27,1294.12,-1.04,1,27,02,0.913,1.108,1.624,2.673,0.35,0.687,1.711,1.482,1.23,3.171,4.951,2.792,-0.284,-0.486,0.987,2.42,-0.755,1.061,0.181,1.34,0.273,1.072,1.687,2.824,-0.14,0.422,0.968,2.014,-0.165,-0.318,0.11,1.011,-0.828,0.15,-1.382,0.621,0.364,0.492,0.864,1.457
2006-02-24,1289.43,0.364,5,24,02,0.193,0.163,-0.182,4.317,0.336,0.593,1.373,2.248,1.917,2.981,3.91,3.988,-0.203,-0.833,3.07,5.742,1.83,0.542,1.237,3.574,0.797,0.728,0.964,3.734,0.562,0.527,1.181,2.95,-0.154,-0.405,0.11,0.819,0.986,0.266,-0.215,1.376,0.127,-0.251,0.17,2.104
2006-02-23,1287.79,0.127,4,23,02,-0.03,0.511,-0.506,1.548,0.256,1.017,0.741,1.197,1.043,1.725,-0.221,-0.147,-0.631,1.481,3.15,5.714,-1.265,-0.871,0.22,-0.274,-0.069,0.608,-0.041,2.234,-0.035,0.544,0.296,1.76,-0.252,0.43,1.064,0.986,-0.714,-1.531,-0.697,0.673,-0.378,0.371,-0.123,1.642
2006-02-22,1292.67,-0.378,3,22,02,0.541,-0.344,2.106,1.422,0.759,0.775,1.447,0.71,0.675,0.902,-0.149,-1.613,2.126,3.936,3.936,6.767,0.399,0.691,2.939,-1.495,0.677,0.234,0.915,2.089,0.58,0.651,1.195,1.803,0.683,0.517,1.341,0.683,-0.823,-0.479,0.837,0.567,0.751,0.422,0.99,2.286
2006-02-21,1283.03,0.751,2,21,02,-0.881,-1.011,1.032,1.136,0.016,-0.274,-0.226,0.146,0.226,-1.913,-2.057,-2.558,1.773,1.645,1.419,3.521,0.291,1.101,1.156,0.529,-0.44,-0.646,1.118,0.879,0.071,-0.247,1.035,0.783,-0.165,0.632,0.9,0.454,0.347,0.846,2.032,0.613,-0.327,-0.492,0.588,1.373
2006-02-17,1287.24,-0.327,5,17,02,-0.131,2.459,4.507,2.352,-0.29,0.666,0.863,0.487,-2.134,-1.042,0.075,-3.343,-0.125,0.0,2.592,1.964,0.807,2.232,2.308,0.659,-0.206,0.679,2.744,1.965,-0.317,0.54,1.749,1.072,0.798,0.82,0.709,0.386,0.498,1.322,1.594,0.0,-0.166,0.566,1.931,2.587
2006-02-16,1289.38,-0.166,4,16,02,2.593,2.064,2.064,-0.202,0.959,0.048,0.453,0.032,1.116,-0.147,0.074,-1.948,0.126,-0.223,2.486,1.0,1.414,0.055,-0.493,-3.879,0.887,1.775,2.276,0.525,0.86,1.285,1.459,-0.141,0.022,0.267,-0.078,-0.879,0.82,1.175,1.38,-2.776,0.733,1.086,1.767,1.926
2006-02-15,1280.0,0.733,3,15,02,-0.516,2.0,-0.67,-0.413,-0.902,0.195,-0.726,-1.061,-1.249,1.129,-1.466,-3.24,-0.348,2.592,2.724,4.067,-1.34,0.074,-4.308,-4.85,0.881,2.051,1.164,0.529,0.421,1.202,0.601,-0.319,0.244,-0.111,-0.65,-0.704,0.353,0.268,-0.267,-2.655,0.35,1.357,1.283,1.263
2006-02-14,1275.53,0.35,2,14,02,2.529,0.0,0.103,-1.264,1.107,0.404,0.372,-0.417,2.408,0.221,-0.512,-1.162,2.95,2.714,2.073,2.553,1.433,-0.548,-0.62,-4.37,1.16,0.492,-0.237,-0.653,0.777,0.172,-0.249,-0.955,-0.354,-0.343,-0.443,-0.244,-0.084,0.202,-1.391,-3.874,1.003,0.674,0.781,0.369
2006-02-13,1262.86,1.003,1,13,02,-2.466,-2.617,-2.062,-6.175,-0.695,-0.92,-0.373,-2.617,-2.135,-2.566,-3.416,-4.936,-0.229,0.129,-0.612,-2.499,-1.953,-4.379,-1.612,-5.256,-0.66,-0.869,-0.758,-3.269,-0.601,-0.594,-0.665,-2.798,0.011,-0.54,-0.32,0.3,0.286,-0.534,-1.569,-3.793,-0.326,-0.073,0.644,-1.528
2006-02-10,1266.99,-0.326,5,10,02,-0.155,0.103,-2.22,-3.85,-0.226,-0.032,-0.419,-1.639,-0.44,-0.731,-2.02,-3.138,0.358,-0.625,-1.45,-2.439,-2.474,-0.073,-3.403,-3.369,-0.21,-0.725,-1.712,-1.617,0.007,-0.42,-1.577,-1.452,-0.551,-0.1,-0.802,-0.408,-0.818,-1.59,-4.099,-5.291,0.254,0.106,0.156,-1.023
2006-02-09,1263.78,0.254,4,09,02,0.258,0.57,0.258,-3.066,0.194,0.552,-0.338,-1.322,-0.292,-0.872,-1.8,-3.056,-0.98,-0.74,1.307,-3.125,2.462,2.894,-0.566,-0.882,-0.516,0.112,-0.627,-1.695,-0.427,-0.071,-0.914,-1.376,0.454,0.221,-0.055,0.42,-0.778,-1.04,-2.395,-5.055,-0.148,0.717,-0.02,-1.666
2006-02-08,1265.65,-0.148,3,08,02,0.311,-2.321,-1.365,-3.768,0.357,-0.387,-0.786,-1.434,-0.581,-1.299,-0.654,-3.253,0.242,-0.831,0.471,-2.003,0.421,-3.332,-3.773,-1.438,0.632,-0.994,-0.417,-1.47,0.357,-1.162,-0.707,-0.875,-0.232,-0.703,0.2,-0.133,-0.264,-2.55,-2.518,-1.468,0.866,0.05,-0.408,-1.408
2006-02-07,1254.78,0.866,2,07,02,-2.624,-0.31,-4.199,-2.966,-0.741,-0.885,-2.252,-1.266,-0.722,-0.936,-1.574,-0.506,-1.07,2.062,-1.899,1.546,-3.738,-3.363,-3.704,-2.291,-1.616,-0.738,-2.531,-1.602,-1.514,-0.843,-2.147,-0.942,-0.472,-0.275,0.622,0.099,-2.291,-1.368,-2.26,1.001,-0.809,-0.732,-2.158,-1.495
2006-02-06,1265.02,-0.809,1,06,02,2.376,0.978,-1.667,2.007,-0.145,-0.401,-1.225,0.648,-0.216,0.654,-1.141,2.515,3.166,1.312,-1.003,3.527,0.389,-0.456,0.035,1.033,0.892,0.583,0.097,1.457,0.68,0.46,0.127,1.843,0.198,0.909,0.397,0.143,0.945,0.032,-1.243,2.923,0.078,-0.458,-1.176,0.027
2006-02-03,1264.03,0.078,5,03,02,-1.365,-3.902,-3.316,-0.309,-0.257,-1.38,-0.987,1.139,0.871,-0.644,-1.279,1.833,-1.797,-3.881,-4.375,-0.29,-0.842,-0.353,-0.318,1.382,-0.306,-1.806,-1.075,0.815,-0.219,-1.315,-0.466,0.57,0.709,0.9,0.476,-1.143,-0.904,-0.904,-2.725,0.705,-0.536,-1.437,-1.646,-0.223
2006-02-02,1270.84,-0.536,4,02,02,-2.571,-2.62,-2.436,2.657,-1.126,-0.827,-0.653,1.913,-1.502,-1.783,-2.617,2.685,-2.122,-2.286,-2.462,2.68,0.494,0.494,2.427,2.17,-1.505,-0.484,-1.058,2.258,-1.098,-0.331,-0.169,1.675,0.189,-0.507,-0.331,-2.317,0.0,-1.275,1.077,1.225,-0.906,-0.722,-1.003,0.555
2006-02-01,1282.46,-0.906,3,01,02,-0.05,0.609,1.287,8.428,0.302,0.398,1.009,4.509,-0.285,-0.64,1.085,5.829,-0.167,-0.514,3.512,5.431,0.0,0.035,1.467,2.717,1.037,0.744,0.953,4.146,0.775,0.861,1.232,3.25,-0.695,-0.42,-0.519,-2.533,-1.275,-1.838,3.336,2.346,0.186,-0.212,0.677,1.662
2006-01-31,1280.08,0.186,2,31,01,0.659,0.189,3.736,5.253,0.096,0.175,1.897,2.612,-0.355,-0.849,3.698,3.088,-0.347,-0.181,4.577,3.58,0.035,1.923,0.998,1.997,-0.289,-0.577,1.359,1.901,0.085,0.162,1.714,0.767,0.276,0.177,-0.253,-1.595,-0.57,2.382,4.219,2.033,-0.398,-0.284,1.218,-0.386
2006-01-30,1285.19,-0.398,1,30,01,-0.467,0.674,3.11,7.946,0.08,0.609,2.147,3.682,-0.495,1.735,3.152,6.269,0.167,4.046,4.272,7.367,1.887,1.432,1.705,4.827,-0.289,0.207,1.91,3.835,0.078,0.368,1.041,1.737,-0.099,-0.099,-1.61,-2.153,2.969,5.271,3.527,4.005,0.115,0.892,1.447,0.568
2006-01-27,1283.72,0.115,5,27,01,1.146,3.541,5.22,8.394,0.529,1.718,2.583,2.199,2.242,4.586,5.444,3.666,3.873,4.766,5.272,7.316,-0.447,-0.908,-0.251,0.67,0.497,1.947,3.352,3.913,0.29,1.549,1.848,1.374,0.0,-0.429,-1.992,-2.088,2.235,1.794,0.147,-0.406,0.776,1.506,1.575,0.062
2006-01-26,1273.83,0.776,4,26,01,2.367,2.42,7.051,5.294,1.183,1.529,3.464,0.386,2.293,1.393,4.693,-1.706,0.86,0.217,1.855,2.005,-0.463,0.269,1.232,0.794,1.443,1.699,3.163,2.914,1.255,0.67,1.993,1.023,-0.429,-1.513,-2.024,-1.652,-0.432,-1.657,-0.958,-1.673,0.724,0.55,0.978,-1.07
2006-01-25,1264.68,0.724,3,25,01,0.051,1.621,1.462,2.968,0.342,0.85,0.702,-0.404,-0.88,0.82,-0.588,-3.772,-0.637,0.483,-0.953,3.018,0.736,0.663,0.989,3.142,0.253,1.378,0.535,1.493,-0.577,0.295,-0.93,-0.584,-1.088,-1.57,-1.346,-0.656,-1.23,-1.618,-2.098,0.956,-0.172,0.068,-1.584,-1.662
2006-01-24,1266.86,-0.172,2,24,01,1.569,4.521,4.69,1.484,0.507,1.906,1.502,-1.553,1.715,3.255,3.021,-3.604,1.128,1.634,2.967,3.214,-0.072,0.96,3.07,2.201,1.122,1.439,1.889,0.878,0.877,1.314,0.689,-0.504,-0.487,-0.52,-0.552,1.111,-0.392,0.71,0.461,1.145,0.241,0.426,-0.866,-2.111
2006-01-23,1263.82,0.241,1,23,01,2.906,-0.157,3.017,1.089,1.392,-0.147,-0.375,-1.211,1.514,-1.397,-1.686,-4.214,0.5,-1.429,1.941,3.236,1.033,0.324,0.923,3.163,0.313,-0.831,0.543,-0.41,0.433,-1.222,-0.465,-1.292,-0.032,0.228,-0.097,1.439,1.107,-0.488,-0.552,2.239,0.185,-1.651,-1.49,-2.006
2006-01-20,1261.49,0.185,5,20,01,-2.977,0.162,-1.641,-2.946,-1.518,-0.396,-2.975,-3.441,-2.868,-0.227,-6.112,-7.363,-1.92,1.312,0.147,1.722,-0.702,2.09,-0.433,1.099,-1.141,0.444,-0.242,0.171,-1.648,-0.617,-0.951,-1.149,0.26,-0.032,0.38,0.654,-1.577,-0.247,-0.722,1.902,-1.833,-1.286,-2.029,-2.221
2006-01-19,1285.04,-1.833,4,19,01,3.235,3.179,1.484,1.013,1.139,-0.228,-1.098,-1.906,2.719,-0.293,-3.203,-4.158,3.296,3.419,4.009,4.891,2.811,0.597,2.131,3.481,1.603,1.385,0.953,1.997,1.048,0.766,0.349,0.961,-0.292,-0.325,0.699,0.458,1.351,-0.065,3.119,3.483,0.556,0.164,-0.079,-0.032
2006-01-18,1277.93,0.556,3,18,01,-0.054,-1.8,-3.062,-0.108,-1.352,-2.589,-3.01,-1.704,-2.933,-5.899,-6.431,-5.293,0.119,-1.15,0.239,3.905,-2.153,-2.471,-0.844,3.305,-0.214,-0.682,-0.992,1.585,-0.279,-0.336,-1.184,1.052,-0.032,0.413,1.672,0.566,-1.397,-0.476,0.68,4.118,-0.39,-0.752,-1.256,0.349
2006-01-17,1282.93,-0.39,2,17,01,-1.747,-1.643,-1.872,0.455,-1.254,-0.872,-0.84,-0.856,-3.056,-2.918,-2.571,-3.125,-1.268,0.571,1.27,3.861,-0.325,1.525,2.22,3.677,-0.469,-0.427,-0.948,2.353,-0.057,-0.413,-0.83,1.482,0.446,1.027,1.538,0.478,0.935,3.186,2.807,5.071,-0.363,-0.243,-0.524,0.744
2006-01-13,1287.61,-0.363,5,13,01,0.106,-1.286,-1.327,3.168,0.387,-0.432,-0.48,1.237,0.142,-0.565,-1.332,0.86,1.862,1.405,1.572,7.7,1.856,1.669,1.538,4.367,0.043,-0.312,0.414,3.395,-0.356,-0.851,-0.2,2.26,0.579,1.254,0.272,0.272,2.23,1.161,2.643,4.276,0.121,-0.508,-0.197,1.483
2006-01-12,1286.06,0.121,4,12,01,-1.39,-0.233,-0.464,6.912,-0.817,0.032,-0.817,4.223,-0.707,0.357,-0.987,3.92,-0.448,0.695,0.848,8.082,-0.183,0.684,1.322,5.525,-0.354,-0.523,1.034,5.411,-0.496,-0.419,0.61,4.165,0.671,0.505,-0.24,-0.435,-1.045,-0.368,0.353,6.178,-0.627,-0.281,0.047,3.026
2006-01-11,1294.18,-0.627,3,11,01,1.174,-0.042,3.048,8.358,0.856,-0.048,1.347,4.606,1.071,-0.771,1.216,3.968,1.149,0.165,3.657,7.418,0.869,-0.128,4.184,5.945,-0.17,0.728,2.602,5.108,0.078,0.657,2.263,4.359,-0.165,-0.97,-1.088,-1.325,0.685,1.465,3.415,7.166,0.348,0.312,1.625,3.17
2006-01-10,1289.69,0.348,2,10,01,-1.201,-0.232,2.371,7.113,-0.896,-0.849,-0.016,3.753,-1.823,-1.339,-0.568,2.941,-0.973,0.151,2.559,6.609,-0.989,0.633,1.426,5.032,0.899,1.566,3.332,4.725,0.578,1.033,2.331,3.695,-0.806,-0.741,-1.043,-0.947,0.774,0.724,2.202,6.418,-0.036,0.33,1.274,2.505
2006-01-09,1290.15,-0.036,1,09,01,0.981,3.091,4.555,8.711,0.048,1.396,1.726,5.451,0.493,2.003,2.222,6.737,1.136,3.486,6.033,7.778,1.638,4.318,2.786,7.82,0.661,1.861,2.968,4.411,0.452,1.596,2.465,3.763,0.065,-0.12,0.0,-0.832,-0.05,1.922,1.591,6.318,0.366,1.309,1.683,2.675
2006-01-06,1285.45,0.366,5,06,01,2.089,2.609,7.411,6.458,1.347,0.84,5.082,4.431,1.502,0.781,4.956,3.956,2.324,2.403,7.173,5.698,2.637,0.788,4.149,7.183,1.192,1.739,4.332,2.172,1.139,1.286,3.534,1.982,-0.185,-0.304,-0.196,-0.087,1.973,1.468,5.804,4.081,0.94,0.942,2.977,1.323
2006-01-05,1273.48,0.94,4,05,01,0.509,1.42,5.153,3.743,-0.501,0.326,3.216,1.116,-0.71,0.215,2.719,2.193,0.078,2.461,3.629,1.654,-1.801,-1.468,1.69,4.388,0.541,1.087,2.442,1.206,0.145,0.856,2.05,1.159,-0.12,0.12,-0.239,0.712,-0.495,-0.325,3.627,2.067,0.002,0.369,1.519,0.423
2006-01-04,1273.46,0.002,3,04,01,0.907,4.68,4.632,3.241,0.83,4.207,3.77,2.212,0.932,4.142,3.529,3.835,2.381,4.658,3.949,1.177,0.339,3.335,3.555,7.96,0.544,2.548,1.348,0.929,0.71,2.22,1.332,1.624,0.24,0.109,0.098,1.635,0.171,4.273,4.124,1.684,0.367,2.016,1.215,0.845
2006-01-03,1268.8,0.367,2,03,01,3.739,3.681,3.975,3.975,3.348,2.881,3.662,1.857,3.18,2.498,4.416,4.338,2.223,1.14,1.646,-0.49,2.986,3.206,4.897,8.32,1.993,1.34,1.401,1.597,1.5,1.184,1.267,1.719,-0.131,-0.358,-0.832,1.213,4.095,3.965,4.654,0.932,1.643,1.146,0.976,0.729
2005-12-30,1248.29,1.643,5,30,12,-0.057,-0.045,-0.887,1.088,-0.452,-0.419,-0.619,-1.426,-0.661,-0.588,-0.952,2.115,-1.06,-0.677,-1.376,-1.565,0.214,0.214,2.913,2.708,-0.64,-1.17,-2.07,-0.418,-0.311,-0.868,-1.499,0.358,-0.228,-0.011,0.109,1.223,-0.124,-0.142,-1.629,-2.652,-0.489,-0.785,-1.606,-0.923
2005-12-29,1254.42,-0.489,4,29,12,0.011,0.284,-1.341,0.914,0.034,0.759,-2.035,-1.159,0.074,1.871,-0.512,2.485,0.387,0.5,-1.906,0.096,0.0,1.639,2.653,2.755,-0.533,0.06,-1.206,-1.017,-0.559,0.081,-0.873,0.007,0.218,-0.475,0.954,1.555,-0.018,0.662,-1.506,-3.135,-0.298,-0.169,-1.08,-1.018
2005-12-28,1258.17,-0.298,3,28,12,0.273,-0.842,-1.33,0.558,0.726,-0.201,-1.502,-0.417,1.796,-0.366,0.295,3.817,0.113,-0.704,-2.667,-0.688,1.639,2.694,4.254,2.448,0.596,-0.91,-0.413,-0.837,0.644,-0.636,0.288,-0.308,-0.692,0.12,1.536,1.67,0.68,-1.489,-2.344,-5.446,0.13,-0.827,-0.366,-1.005
2005-12-27,1256.54,0.13,2,27,12,-1.112,-1.62,0.0,-0.125,-0.92,-2.773,-1.741,-2.05,-2.125,-2.339,-0.075,1.212,-0.816,-2.394,-2.101,-0.848,1.038,0.997,3.263,0.576,-1.497,-1.265,0.194,-2.428,-1.272,-0.954,0.446,-1.754,0.817,1.436,2.062,2.13,-2.154,-2.154,-3.556,-6.666,-0.955,-0.913,-0.245,-1.273
2005-12-23,1268.66,-0.955,5,23,12,-0.514,-0.492,1.993,0.327,-1.871,-1.304,-0.813,-1.19,-0.219,0.664,3.097,2.864,-1.591,-1.977,-0.192,-0.176,-0.04,1.519,-0.199,-2.962,0.235,0.502,1.687,-1.06,0.323,0.93,1.885,-0.153,0.614,1.414,1.112,2.341,0.0,-0.868,-1.04,-3.319,0.043,0.465,0.694,0.097
2005-12-22,1268.12,0.043,4,22,12,0.022,1.647,2.286,2.169,0.578,1.061,0.894,1.179,0.885,2.319,3.012,3.951,-0.392,0.3,2.041,1.877,1.56,2.243,0.1,-4.604,0.266,1.478,0.192,-1.278,0.605,1.414,0.888,-0.088,0.795,0.618,0.595,2.092,-0.868,-1.433,-1.653,-2.99,0.422,0.675,0.063,0.61
2005-12-21,1262.79,0.422,3,21,12,1.624,2.497,1.913,2.732,0.481,0.498,1.101,1.866,1.421,2.417,3.511,4.872,0.695,1.821,2.033,2.806,0.673,-1.693,-1.732,-5.782,1.209,1.179,-0.426,-1.238,0.804,0.946,-0.594,-0.602,-0.176,-0.297,0.133,1.094,-0.57,-0.173,-3.177,-1.538,0.252,0.228,-0.641,0.272
2005-12-20,1259.62,0.252,2,20,12,0.859,0.629,-0.125,2.122,0.017,-0.166,-0.314,2.394,0.982,0.678,1.288,5.608,1.118,1.736,1.28,2.015,-2.35,-2.096,-2.602,-5.511,-0.03,-1.268,-2.617,-1.933,0.142,-0.518,-2.191,-0.994,-0.121,-0.022,0.066,0.476,0.399,-0.224,-3.224,-2.508,-0.024,-0.608,-1.031,0.301
2005-12-19,1259.92,-0.024,1,19,12,-0.229,-0.569,-1.634,0.495,-0.182,0.601,-0.38,2.36,-0.301,1.069,-0.226,2.875,0.611,0.208,0.016,0.724,0.26,-0.04,-2.769,-2.143,-1.238,-1.586,-2.701,-1.644,-0.659,-1.526,-2.001,-0.784,0.099,0.431,1.215,1.249,-0.62,-3.009,-2.303,-2.237,-0.584,-0.867,-0.593,0.203
2005-12-16,1267.32,-0.584,5,16,12,-0.342,-0.749,-0.114,-0.228,0.784,-0.149,0.282,1.872,1.374,0.606,0.912,2.786,-0.4,-0.448,-0.16,0.696,-0.299,-0.516,-4.699,-1.572,-0.353,-1.367,-1.467,-1.021,-0.873,-1.681,-0.968,-0.501,0.332,0.088,1.488,0.767,-2.404,-3.007,-1.359,-2.731,-0.285,-0.426,0.547,0.286
2005-12-15,1270.94,-0.285,4,15,12,-0.408,-1.07,0.804,1.036,-0.926,-0.975,0.757,1.387,-0.758,-1.281,1.315,2.184,-0.048,-0.192,0.758,0.418,-0.218,-2.73,-4.122,-1.063,-1.018,-1.133,-0.816,-0.366,-0.815,-0.482,-0.007,0.405,-0.243,0.78,0.96,1.459,-0.618,0.728,1.692,-0.034,-0.141,0.277,0.919,0.701
2005-12-14,1272.74,-0.141,3,14,12,-0.665,0.639,2.25,2.274,-0.05,0.432,2.717,2.787,-0.528,0.304,4.265,3.611,-0.144,0.289,0.725,0.418,-2.517,-4.205,-2.987,0.06,-0.116,-0.102,0.703,-0.058,0.336,0.726,1.223,0.822,1.026,1.399,0.41,1.251,1.355,1.699,0.74,1.337,0.419,0.977,1.346,0.605
2005-12-13,1267.43,0.419,2,13,12,1.313,1.894,2.164,2.839,0.481,1.748,2.75,3.224,0.836,2.63,3.108,4.078,0.433,0.952,0.708,0.546,-1.731,-1.431,0.643,2.95,0.015,0.321,1.086,0.452,0.389,0.477,1.242,0.684,0.369,0.179,0.033,0.257,0.34,0.957,0.068,-0.489,0.555,0.64,0.8,0.218
2005-12-12,1260.43,0.555,1,12,12,0.574,1.601,-0.114,4.162,1.261,2.275,1.585,4.657,1.779,3.949,1.858,5.618,0.516,0.435,0.858,2.231,0.305,1.272,3.282,7.047,0.306,0.805,0.452,2.076,0.088,0.494,0.471,1.654,-0.19,-0.975,-0.711,-0.7,0.615,-0.942,-1.391,1.43,0.084,0.365,-0.259,0.876
2005-12-09,1259.37,0.084,5,09,12,1.021,0.265,0.23,3.814,1.002,0.985,0.626,2.552,2.133,0.466,0.858,2.701,-0.081,-0.241,-0.338,1.606,0.963,2.104,3.19,5.221,0.498,0.763,0.454,2.204,0.405,0.761,0.413,1.467,-0.787,-0.145,0.494,-0.622,-1.548,-0.881,-1.697,0.274,0.281,0.159,-0.216,0.15
2005-12-08,1255.84,0.281,4,08,12,-0.748,-1.688,0.023,1.855,-0.017,-0.675,0.068,1.377,-1.632,-2.012,-0.628,0.636,-0.161,0.421,-0.305,1.125,1.13,1.985,3.14,4.343,0.264,-0.35,-0.756,1.849,0.355,-0.022,-0.396,1.374,0.647,0.267,0.838,-0.781,0.678,-0.452,0.593,1.158,-0.122,-0.622,-0.73,-0.129
2005-12-07,1257.37,-0.122,3,07,12,-0.946,-0.035,0.66,1.972,-0.658,-0.355,0.461,1.657,-0.387,0.39,0.941,2.796,0.583,-0.096,-0.161,0.893,0.845,1.063,2.292,3.845,-0.613,-0.307,-0.627,0.235,-0.376,-0.346,-0.551,-0.317,-0.378,0.64,0.224,-0.928,-1.122,-0.823,-0.556,-1.813,-0.501,-0.374,-0.577,-0.858
2005-12-06,1263.7,-0.501,2,06,12,0.921,1.74,4.281,2.874,0.305,0.748,3.023,1.35,0.78,1.413,3.692,1.893,-0.675,-0.723,1.362,0.308,0.217,1.133,3.646,3.54,0.307,-0.407,1.616,0.779,0.029,-0.374,1.177,0.081,1.021,0.57,0.011,-0.189,0.302,1.05,2.861,-0.301,0.128,-0.109,1.138,-0.151
2005-12-05,1262.09,0.128,1,05,12,0.812,0.695,3.576,3.011,0.442,0.819,1.914,1.529,0.628,0.549,1.827,1.827,-0.048,-0.064,1.95,1.833,0.914,1.216,1.968,2.96,-0.712,-0.321,1.742,0.589,-0.404,-0.206,1.05,0.333,-0.447,-0.414,-1.11,-1.58,0.745,0.27,2.005,-0.251,-0.236,-0.204,0.367,0.068
2005-12-02,1265.08,-0.236,5,02,12,-0.116,2.497,1.831,2.133,0.375,2.259,1.308,1.413,-0.078,2.247,1.272,0.871,-0.016,2.1,1.434,1.882,0.299,2.485,1.166,2.715,0.394,2.031,2.625,1.85,0.199,1.557,1.777,1.331,0.034,-0.556,-1.605,-1.007,-0.472,1.792,0.562,-0.505,0.032,1.249,0.606,0.815
2005-12-01,1264.67,0.032,4,01,12,2.616,2.861,1.303,2.312,1.877,1.086,1.191,1.173,2.327,1.271,1.837,1.594,2.116,2.016,1.055,2.486,2.179,0.743,1.518,3.529,1.631,2.07,0.868,2.482,1.356,1.258,0.236,2.155,-0.589,-0.699,-1.149,-0.743,2.275,1.731,-1.264,1.888,1.216,0.572,-0.282,1.314
2005-11-30,1249.48,1.216,3,30,11,0.238,-0.65,-1.349,-0.024,-0.776,-0.93,-1.624,0.0,-1.033,-0.954,-1.735,-0.16,-0.098,-0.652,-1.039,0.76,-1.406,-1.287,-0.102,1.279,0.432,0.582,-0.823,1.612,-0.097,0.217,-1.084,1.138,-0.111,-1.055,-0.2,-0.618,-0.531,-1.209,-3.073,1.133,-0.636,-0.635,-1.274,0.537
