Date,Close
2011-04-27,45.57
2011-04-26,46.01
2011-04-25,45.87
2011-04-21,46.37
2011-04-20,45.99
2011-04-19,44.84
2011-04-18,44.89
2011-04-15,45.79
2011-04-14,45.55
2011-04-13,45.48
2011-04-12,45.04
2011-04-11,45.57
2011-04-08,46.02
2011-04-07,45.99
2011-04-06,46.07
2011-04-05,46.00
2011-04-04,46.35
2011-04-01,45.49
2011-03-31,44.91
2011-03-30,44.40
2011-03-29,43.72
2011-03-28,43.33
2011-03-25,43.67
2011-03-24,43.63
2011-03-23,43.19
2011-03-22,42.83
2011-03-21,42.75
2011-03-18,41.68
2011-03-17,41.98
2011-03-16,41.75
2011-03-15,42.81
2011-03-14,43.57
2011-03-11,43.53
2011-03-10,43.64
2011-03-09,44.43
2011-03-08,44.14
2011-03-07,43.10
2011-03-04,43.44
2011-03-03,43.32
2011-03-02,42.56
2011-03-01,42.17
2011-02-28,42.45
2011-02-25,41.84
2011-02-24,41.16
2011-02-23,41.24
2011-02-22,41.20
2011-02-18,42.73
2011-02-17,42.66
2011-02-16,42.31
2011-02-15,41.80
2011-02-14,41.92
2011-02-11,41.68
2011-02-10,41.37
2011-02-09,41.50
2011-02-08,42.58
2011-02-07,42.47
2011-02-04,42.87
2011-02-03,42.68
2011-02-02,42.79
2011-02-01,42.84
2011-01-31,42.55
2011-01-28,42.03
2011-01-27,43.14
2011-01-26,43.09
2011-01-25,42.83
2011-01-24,43.07
2011-01-21,43.23
2011-01-20,43.61
2011-01-19,44.34
2011-01-18,44.22
2011-01-14,44.55
2011-01-13,44.56
2011-01-12,44.69
2011-01-11,43.80
2011-01-10,43.31
2011-01-07,43.65
2011-01-06,43.97
2011-01-05,44.32
2011-01-04,44.28
2011-01-03,43.73
2010-12-31,43.09
2010-12-30,42.67
2010-12-29,42.78
2010-12-28,42.19
2010-12-27,42.55
2010-12-23,42.60
2010-12-22,43.15
2010-12-21,43.27
2010-12-20,42.38
2010-12-17,42.59
2010-12-16,42.60
2010-12-15,42.76
2010-12-14,43.78
2010-12-13,43.87
2010-12-10,43.43
2010-12-09,43.36
2010-12-08,43.30
2010-12-07,43.99
2010-12-06,43.84
2010-12-03,44.42
2010-12-02,45.06
2010-12-01,44.45
2010-11-30,43.34
2010-11-29,43.84
2010-11-26,43.20
2010-11-24,44.20
2010-11-23,43.47
2010-11-22,44.48
2010-11-19,44.66
2010-11-18,45.10
2010-11-17,44.16
2010-11-16,44.11
2010-11-15,45.42
2010-11-12,46.02
2010-11-11,47.45
2010-11-10,47.24
2010-11-09,46.91
2010-11-08,47.93
2010-11-05,47.83
2010-11-04,47.88
2010-11-03,46.99
2010-11-02,46.01
2010-11-01,45.43
2010-10-29,44.97
2010-10-28,45.11
2010-10-27,45.08
2010-10-26,46.17
2010-10-25,46.22
2010-10-22,45.67
2010-10-21,46.14
2010-10-20,46.18
2010-10-19,45.24
2010-10-18,46.33
2010-10-15,46.20
2010-10-14,45.88
2010-10-13,45.74
2010-10-12,44.68
2010-10-11,44.82
2010-10-08,44.40
2010-10-07,43.86
2010-10-06,44.24
2010-10-05,44.27
2010-10-04,43.35
2010-10-01,43.10
2010-09-30,42.82
2010-09-29,42.72
2010-09-28,42.49
2010-09-27,42.63
2010-09-24,42.85
2010-09-23,41.89
2010-09-22,42.21
2010-09-21,42.45
2010-09-20,42.48
2010-09-17,41.96
2010-09-16,41.59
2010-09-15,41.83
2010-09-14,42.10
2010-09-13,41.93
2010-09-10,40.79
2010-09-09,40.91
2010-09-08,40.72
2010-09-07,40.54
2010-09-03,40.95
2010-09-02,40.71
2010-09-01,40.30
2010-08-31,39.29
2010-08-30,39.36
2010-08-27,39.97
2010-08-26,39.22
2010-08-25,39.55
2010-08-24,39.58
2010-08-23,39.98
2010-08-20,40.54
2010-08-19,40.44
2010-08-18,40.71
2010-08-17,40.84
2010-08-16,40.50
2010-08-13,40.05
2010-08-12,40.01
2010-08-11,40.15
2010-08-10,41.30
2010-08-09,42.22
2010-08-06,41.95
2010-08-05,42.03
2010-08-04,42.14
2010-08-03,41.98
2010-08-02,42.39
2010-07-30,41.24
2010-07-29,41.09
2010-07-28,41.18
2010-07-27,41.17
2010-07-26,41.37
2010-07-23,41.46
2010-07-22,41.12
2010-07-21,40.02
2010-07-20,40.14
2010-07-19,39.07
2010-07-16,38.74
2010-07-15,39.86
2010-07-14,40.48
2010-07-13,40.86
2010-07-12,40.47
2010-07-09,40.68
2010-07-08,39.95
2010-07-07,40.04
2010-07-06,39.76
2010-07-02,39.02
2010-07-01,39.38
2010-06-30,39.13
2010-06-29,39.31
2010-06-28,40.96
2010-06-25,41.18
2010-06-24,40.77
2010-06-23,41.26
2010-06-22,40.95
2010-06-21,41.60
2010-06-18,40.66
2010-06-17,40.62
2010-06-16,41.10
2010-06-15,41.03
2010-06-14,40.11
2010-06-11,40.27
2010-06-10,40.04
2010-06-09,39.10
2010-06-08,38.82
2010-06-07,38.00
2010-06-04,38.37
2010-06-03,39.31
2010-06-02,39.53
2010-06-01,38.48
2010-05-28,39.38
2010-05-27,39.73
2010-05-26,37.92
2010-05-25,37.97
2010-05-24,38.43
2010-05-21,38.21
2010-05-20,37.02
2010-05-19,38.37
2010-05-18,38.44
2010-05-17,38.68
2010-05-14,38.88
2010-05-13,39.61
2010-05-12,39.82
2010-05-11,39.62
2010-05-10,40.35
2010-05-07,38.24
2010-05-06,37.75
2010-05-05,39.06
2010-05-04,39.69
2010-05-03,41.21
2010-04-30,40.84
2010-04-29,40.98
2010-04-28,40.90
2010-04-27,40.46
2010-04-26,42.07
2010-04-23,42.05
2010-04-22,42.18
2010-04-21,41.99
2010-04-20,42.59
2010-04-19,41.91
2010-04-16,42.31
2010-04-15,43.90
2010-04-14,44.28
2010-04-13,43.84
2010-04-12,43.99
2010-04-09,44.59
2010-04-08,43.77
2010-04-07,43.56
2010-04-06,43.84
2010-04-05,43.79
2010-04-01,43.27
2010-03-31,42.10
2010-03-30,42.26
2010-03-29,41.62
2010-03-26,40.83
2010-03-25,40.02
2010-03-24,40.76
2010-03-23,41.24
2010-03-22,41.11
2010-03-19,41.08
2010-03-18,41.42
2010-03-17,41.62
2010-03-16,40.96
2010-03-15,40.75
2010-03-12,41.24
2010-03-11,41.35
2010-03-10,41.51
2010-03-09,41.41
2010-03-08,41.32
2010-03-05,41.18
2010-03-04,40.16
2010-03-03,40.78
2010-03-02,40.90
2010-03-01,40.59
2010-02-26,39.59
2010-02-25,38.99
2010-02-24,39.32
2010-02-23,38.65
